-100.96922092, 172.64187333; -25183.1764224, -71.3401755851, -200.677096743, -658.179627896, 210.041149872, -4.84137233189, -190.079470892, 379.988228122, -95.48152116, -18058.7685577, -151.806525192, -316.354175475, -66.0967476616, -178.064768119, -775.704600848, -892.521886087, 214.043039874, -25296.7330558, -89.3672857103, -65.2538387569, -79.3343393065, -50.1557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1071768.83756, -17891.9469033, -19460.0139317, -165.740190267, -45298.0869237, 0, 0, 1000.0, 1000.0
-133.255204256, 149.141042435; -25183.1764224, -71.3401755851, -200.677096743, -658.179627896, 210.041149872, -15.3413723319, -190.079470892, 379.988228122, -95.48152116, -18058.7685577, -151.806525192, -316.354175475, -66.0967476616, -178.064768119, -775.704600848, -892.521886087, 214.043039874, -25296.7330558, -89.3672857103, -65.2538387569, -79.3343393065, -50.1557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1071768.83756, -17891.9469033, -19460.0139317, -165.740190267, -45298.0869237, 0, 0, 1000.0, 1000.0
-160.228723109, 119.694428821; -25184.3909359, -74.7638840317, -185.100506369, -344.962921131, 210.082228148, -3.29125416084, 110.958114626, 122.920385597, -95.3811215559, -18059.0344337, -152.167658105, -316.862997002, -66.1127792432, -178.03974118, -775.707886648, -892.521886087, 214.043039874, -25296.7330558, -89.3672857103, -65.2538387569, -79.3343393065, -50.1557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1073120.57801, -17891.9469033, -19510.6878092, -165.740190267, -45142.8512146, 0, 0, 1000.0, 1000.0
-180.814428403, 85.4759760468; -25184.3909359, -64.2638840317, -185.100506369, -344.962921131, 210.082228148, -3.29125416084, 110.958114626, 122.920385597, -95.3811215559, -18059.0344337, -152.167658105, -316.862997002, -66.1127792432, -178.03974118, -775.707886648, -892.521886087, 214.043039874, -25296.7330558, -89.3672857103, -65.2538387569, -79.3343393065, -50.1557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1073120.57801, -17891.9469033, -19510.6878092, -165.740190267, -45142.8512146, 0, 0, 1000.0, 1000.0
-194.19163303, 47.8498658428; -25189.8505671, -65.4952193133, -185.907903602, -349.086965723, 206.732524894, -1.22543354109, 111.289535688, 119.411104314, -98.1564055306, -18062.5159403, -155.622302845, -320.86605276, -66.1127792432, -177.980828556, -775.717273244, -892.521886087, 214.043039874, -25296.7368016, -89.3672857103, -65.2538387569, -79.3343393065, -50.1557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1073447.0811, -17891.9469033, -19154.4402813, -165.740190267, -45154.8353944, 0, 0, 1000.0, 1000.0
-199.827030055, 8.31613248666; -25189.8505671, -65.4952193133, -184.857903602, -349.086965723, 217.232524894, -1.22543354109, 111.289535688, 119.411104314, -98.1564055306, -18062.5159403, -155.622302845, -320.86605276, -66.1127792432, -177.980828556, -775.717273244, -892.521886087, 214.043039874, -25296.7368016, -89.3672857103, -65.2538387569, -79.3343393065, -50.1557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1073447.0811, -17891.9469033, -19154.4402813, -165.740190267, -45154.8353944, 0, 0, 1000.0, 1000.0
-197.495953982, -31.5491388286; -25189.8507993, -65.4957525026, -184.876618776, -349.087198046, 217.240025081, -1.22552539058, 111.289535687, 119.411104313, -98.1564055301, -18062.5159402, -155.622302844, -320.866052759, -66.1127792432, -177.980828556, -775.717273244, -892.521886087, 214.043039874, -25296.7368016, -89.3672857103, -65.2538387569, -79.3343393065, -50.1557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1073446.99997, -17891.9469033, -19154.2669758, -165.740190267, -45154.8397702, 0, 0, 1000.0, 1000.0
-187.291337458, -70.1566455379; -25239.1311644, -114.486351408, -232.068180987, -397.901964547, 179.974142809, -49.4691194917, 111.289519331, 119.411086817, -98.156392491, -18062.5134057, -155.62228174, -320.866008463, -66.1127792432, -177.980828556, -775.717273244, -892.521886087, 214.043039874, -25296.7368016, -88.3172857103, -65.2538387569, -79.3343393065, -50.1557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1071522.85039, -17891.9469033, -22235.0116615, -165.740190267, -47429.2373398, 0, 0, 1000.0, 1000.0
-169.620006342, -105.967228182; -25239.1311644, -114.486351408, -232.068180987, -397.901964547, 179.974142809, -49.4691194917, 111.289519331, 119.411086817, -98.156392491, -18062.5134057, -155.62228174, -320.866008463, -66.1127792432, -177.980828556, -775.717273244, -892.521886087, 214.043039874, -25296.7368016, -88.3172857103, -65.2538387569, -79.3343393065, -39.6557022688, -118.790967474, -59.6520687969, -26.0339151549, -3.13097125372, -26.9658886391, 1071523.10039, -17891.9469033, -22235.0116615, -165.740190267, -47429.2373398, 0, 0, 1000.0, 1000.0
-145.18646084, -137.553231837; 85169.9593617, 85155.631619, 885045.492029, 885044.550864, 884993.591547, 884979.772565, -5.26511843983, -93207.935698, -93309.1835636, -93217.8088923, -177.718080683, -31374.5014446, 177.362272904, 21.5834937452, -222.542418696, 177.362272904, 177.362272904, 21.5834937452, 3.74203023911, 3.74203023911, 3.74203023911, 3.74203023911, 3.74203023911, 3.74203023911, -2.77007945568, 3.046995461, -337.792719285, 6865963.75477, -64.2334753808, 3312575.45286, -146945.92163, -23315513.0201, 1000.0, 1000.0, 625.0, 500.0
-114.964789307, -163.655422213; 85169.9593617, 85155.631619, 885045.492029, 885044.550864, 884993.591547, 884979.772565, -5.26511843983, -93207.935698, -93309.1835636, -93217.8088923, -177.718080683, -31374.5014446, 187.862272904, 21.5834937452, -222.542418696, 177.362272904, 177.362272904, 21.5834937452, 3.74203023911, 3.74203023911, 3.74203023911, 3.74203023911, 3.74203023911, 3.74203023911, -2.77007945568, 3.046995461, -337.792719285, 6865963.75477, -64.2334753808, 3312575.45286, -146945.92163, -23315513.0201, 1000.0, 1000.0, 625.0, 500.0
-80.159834416, -183.23318735; 85169.9593442, 85153.6388534, 885043.499098, 885044.550681, 884993.591365, 884979.772383, -5.26511843983, -93207.9356788, -93309.1835443, -93219.4192121, -178.228158444, -31375.1885917, 187.105650787, 20.9020997949, -222.757443308, 176.719772964, 177.702555198, 30.7597365766, 3.70322735228, 3.98147666293, 3.56543126767, 3.9475531895, 3.95850793466, 4.03321355906, -2.77007945568, 3.046995461, -337.792719285, 6865857.25897, -64.2334753808, 3312274.55268, -146945.92163, -23315509.0288, 1000.0, 1000.0, 625.0, 500.0
-42.1591598862, -195.506023533; 84166.6474909, 84150.3270034, 884040.031995, 885044.378899, 884191.940861, 884178.121882, -169.468222923, -93372.1206932, -93489.6760236, -94090.9825479, -415.134184018, -32108.117594, -40.1285373172, -1280.24573253, -691.104097095, -493.446459611, -582.982984306, -62473.0053032, -9.82180453066, -149.217311753, 185.276061028, 2.84698085533, -133.428159957, -133.353454333, -2.77007945568, 3.046995461, -337.792719285, 6750641.59833, -64.2334753808, 3254442.96016, -146935.92163, -23578441.9482, 1000.0, 1000.0, 625.0, 500.0
-2.47773269258, -199.984651513; 84166.6474909, 84150.3270034, 884040.031995, 885044.378899, 884191.940861, 884178.121882, -169.468222923, -93372.1206932, -93489.6760236, -94090.9825479, -415.134184018, -32108.117594, -40.1285373172, -1280.24573253, -680.604097095, -493.446459611, -582.982984306, -62473.0053032, -9.82180453066, -149.217311753, 185.276061028, 2.84698085533, -133.428159957, -133.353454333, -2.77007945568, 3.046995461, -337.792719285, 6750641.59833, -64.2334753808, 3254442.96016, -146935.92163, -23578441.9482, 1000.0, 1000.0, 625.0, 500.0
37.3024738845, -196.490522525; 84166.6474909, 84150.3270034, 884040.031995, 885044.378899, 884191.940861, 884178.121882, -169.468222923, -93372.1206932, -93489.6760236, -94090.9825479, -415.134184018, -32108.117594, -40.1285373172, -1268.69573253, -680.604097095, -493.446459611, -582.982984306, -62473.0053032, -9.82180453066, -149.217311753, 185.276061028, 2.84698085533, -133.428159957, -133.353454333, -2.77007945568, 3.046995461, -337.792719285, 6750641.59833, -64.2334753808, 3254442.96016, -146935.92163, -23578441.9482, 1000.0, 1000.0, 625.0, 500.0
75.5955485426, -185.162936466; 84166.6474692, 84150.3269816, 884040.031766, 885044.37867, 884191.940633, 884178.121653, -169.46822288, -93372.1206691, -93489.6759995, -94079.9062135, -414.557873835, -32107.5911351, -39.5826248507, -1362.63753685, -681.230916404, -494.352206549, -581.952097685, -62474.1532792, -102.514115074, -148.308080733, 186.027719156, -91.6197121091, -133.365206861, -133.032268679, -2.77007945568, 3.046995461, -337.792719285, 6750993.84015, -64.2334753808, 3254736.12744, -146935.92163, -23578810.8011, 1000.0, 1000.0, 625.0, 500.0
110.874867236, -166.453488445; 4402.07501262, -7614.5188302, -10955.3805112, -789.312067665, -8292.3734149, -997.4508022, -769.514607842, -7829.30396243, 94.1103836043, -473.978291123, -706.861021932, -3564.33528768, -1498.32478757, -1416.79593123, -3950.85825875, -266.676291689, -76.0942107495, -820.410802403, -497.318287067, 28.9735296645, -509.704634944, -706.459165613, -489.19707851, -431.850200519, -377.849930427, -2.53245549132, -824.658853427, -44724.8391163, -75.1881647314, -61770.9167799, -7793.09900595, -8726.85834965, 0, 0, 0, 0
141.733954858, -141.108065114; 4401.49193319, -7614.35528081, -10965.7747827, -783.363731121, -8292.54840179, -997.661917902, -769.556664556, -7829.5171623, 94.0555563075, -474.079505433, -706.924038903, -3564.34140095, -1493.27785435, -1416.73227893, -3950.92537964, -266.644415308, -76.0468302824, -820.362907125, -497.297210618, 28.9439744663, -509.682541157, -706.432323263, -489.139771287, -431.726108014, -377.849930427, -2.53245549132, -824.658853427, -44686.9071509, -75.1881647314, -61730.8536861, -7793.09900595, -8728.2967209, 0, 0, 0, 0
166.942556968, -110.13710852; 4823.30208815, -7576.49200998, -7961.83323016, -554.102399006, -8055.92966242, -759.716064564, -692.28423501, -7554.09481168, 18.3601195652, -547.943172819, -504.200247178, -575.058769052, -1213.33663061, -1184.99255136, -979.512094978, 0.98382784591, -142.465347429, -595.30810381, -511.901523163, -28.5763200487, -568.197296369, -423.784142169, -517.031040628, -448.933365857, -377.849930427, -2.53245549132, -824.658853427, -32227.414381, -75.1881647314, -61826.9248415, -7793.09900595, -8604.41341908, 0, 0, 0, 0
185.495686149, -74.775332966; 21.6778501315, -7545.38557718, -7471.4120865, 88.096329722, -7548.1518938, -240.55606766, -323.94147543, -7498.34066091, 6.65970732188, -3.19694260208, -38.8925543561, -19.262188937, -684.431144109, -674.205452112, -458.55850919, -11.629449362, -72.5595351181, -87.1045476343, -35.7310404492, -23.8367079321, -44.8869677806, 61.1420707075, -29.2113481244, 69.0080246542, -377.849930427, -2.53245549132, -824.658853427, -44491.8889224, -75.1881647314, -57016.1315781, -7793.09900595, -6963.16857999, 0, 0, 0, 0
