200.0, -0.0, 0.0; -0.210744157573, -0.210744157573, -0.210744157573, -0.199730854484, -1.76854075759, -9.75350732036, -8.99447516537, -0.441695160684, -2.25448924958, -0.250864079239, -0.500869596846, -10.2087119034, -0.472329342733, -2.13438300714, -0.601439464919, -0.423410232046, -5.97955644243, -2.28124720433
199.000833056, -19.9666833294, 0.1; -0.214430681735, -0.210126845919, -0.210744106877, -0.199730806794, -1.79449530928, -9.7640868807, -8.51045325108, -0.445059769035, -2.2538212644, -0.250325908404, -0.500800119301, -10.2167604228, -0.416528348016, -2.13438243134, -0.601439307585, -0.423410123305, -5.97900481652, -2.28124658843
196.013315568, -39.733866159, 0.2; -0.167288749846, -0.211264612733, -0.21074090141, -0.199740165724, -1.29102268097, -9.76726191426, -8.51480259238, -0.447908314512, -2.25386504939, -0.250338879334, -0.5025012034, -10.2147275876, -0.475292142457, -2.13438081525, -0.601439006536, -0.423409974779, -5.97899988862, -2.28124484619
191.067297825, -59.1040413323, 0.3; -0.168825289946, 0.2887677597, -0.210738684995, -0.199693558502, -1.29105349344, -9.76795285087, -8.51529529355, -0.448338147125, -2.25384562505, -0.250335370969, -0.502895931251, -10.2148167065, -0.479666352716, -2.13436310634, -0.601434027868, -0.423406474527, -5.92345070863, -2.28122591764
184.212198801, -77.8836684617, 0.4; -0.148224769868, 0.288788909659, -0.210738541825, -0.199693422836, -1.29102062547, -9.76767769823, -8.5152442382, -0.448332498896, -2.25384409385, -0.225335217883, -0.502895589597, -10.2148094893, -0.477166028542, -2.13436165631, -0.601433619269, -0.423406186876, -3.17344855267, -2.28122436784
175.516512378, -95.8851077208, 0.5; -0.148929178544, 0.287843916423, -0.210737781526, -0.19500306153, -1.29229835577, -9.76861557068, -8.51572108343, -0.400653367842, -2.25481992666, -0.225381498411, -0.503871358261, -10.218958217, -0.481424245788, -2.13435393851, -0.60143144588, -0.423404657387, 2.32654303065, -1.73121810814
165.067122982, -112.928494679, 0.6; -3.36789789039, -1.94372261592, -4.5961111712, -6.15284135448, 0.665086593246, -0.495411602643, 5.40286941071, 4.82303597113, 1.49248730351, -0.0976746846563, 8.6760105928, 1.75043672737, 4.72878649636, 2.18310535879, 8.00469549585, 8.18911792524, 3.86839971861, 5.31978901584
152.968437457, -128.843537448, 0.7; -3.36862149338, -1.9403898333, -4.59644628427, -6.14931331693, 0.668729669648, -0.490537000421, 5.39626760373, 4.84011091276, 1.49251453522, -0.0974626559334, 8.67624006824, 1.75572544323, 4.73309847175, 2.18313068865, 8.00829015397, 8.19786425712, 3.86882341412, 5.32504458439
139.341341869, -143.47121818, 0.8; -3.36862149338, -1.9403898333, -4.59644628427, -6.14936942243, 0.668729669648, -0.490537000421, 5.39626760373, 4.84011091276, 1.49251453522, -0.103017655933, 8.67624006824, 1.75572544323, 4.73309847175, 2.18313068865, 8.00829015397, 8.19786425712, 3.86882341412, 5.32504458439
124.321993654, -156.665381925, 0.9; -3.36862149338, -1.9403898333, -4.59644628427, -6.14942552793, 0.163224669648, -0.490537000421, 5.39626760373, 4.84011091276, -3.55748546478, -0.103017655933, 8.67624006824, 1.75572544323, 4.73309847175, 2.13263068865, 8.00829015397, 8.19786425712, 3.86882341412, 5.31999458439
