200.0, 0.0; -672.924012055, -1011.11346435, -1118.24284184, -1227.07494263, -1154.18706937, 38.3956004173, -1162.93218481, -1168.12971687, -1072.07891692, -1092.09648914, -13.1051622744, -38.1771344575, -46.2819264997, -42.0211627496, 72.8539549243, -50.3392055742, 0.190792163914, -35.0623387514, 11.2629486292, 105.067263674
191.067297825, 59.1040413323; -776.703495081, -1136.08193977, -1169.87620416, -1539.38731283, -721.864249932, 126.171257564, -1683.97566156, -759.113314404, -875.222478008, -886.619450998, -38.5337817934, -61.0544389076, 4.60220769318, 64.3376607264, -33.9460807733, -73.6543766226, 11.8285361458, 23.9384469459, -83.7661929884, -281.01592141
165.067122982, 112.928494679; -774.652130041, -1165.22954289, -1204.47916494, -1557.1185352, -730.256293545, 154.132382875, -1656.05609701, -800.326388794, -863.537462723, -877.719133969, -37.4833240754, -51.4284239579, 33.1001868484, 69.8686445825, -81.934957171, -68.8170016208, 19.4255503143, 42.195531441, -62.3579476761, -280.286705541
124.321993654, 156.665381925; -594.281974509, -376.678751347, -299.67177411, -118.37403656, 7.85614643494, -913.088709377, 1023.13208948, -166.363876181, 204.545416135, -246.504085084, 23.2966392006, -0.945025440164, -78.9953236948, -233.971671999, -0.538457534703, 58.7671167694, -12.6179601196, 370.302206009, 226.975369241, -514.391886539
72.4715508953, 186.407817193; -493.536306648, -98.1072814295, -217.809667823, -240.026377281, 77.59425056, -742.544748941, 989.836888782, -105.862473381, 316.751957017, -302.315601408, -39.3094425682, -63.928244177, -42.2603149749, -151.483022042, 10.6383636048, -55.7749176642, -63.7802026524, 244.37985258, 186.035071636, -667.972074702
14.1474403335, 199.498997321; 61.0580426013, -26.6406218503, -345.410506134, -65.4049617653, 40.7180516098, -743.794046108, 888.762999769, -152.746833972, 276.99602589, -165.74354804, -73.7157838793, -82.1938683764, -128.962716523, -272.56628727, -131.265574838, -54.0605407944, -87.3918242461, 191.784381352, 79.560944587, -688.509773439
-45.4404189386, 194.769526176; 82.1542100919, 3.02536743413, -162.13101295, 176.870896849, 258.200198162, -523.707825336, 821.888649395, -364.042600309, 262.713945685, -100.642293356, -40.7593481287, 10.1587536271, -206.832643588, -121.797455951, -238.693561105, 25.4372719516, 475.0690043, 59.2809618845, 21.7163437434, -409.522607784
-100.96922092, 172.64187333; 73.5390059179, -1.60082103276, -164.784090308, 164.284267984, 252.415918866, -536.24034678, 824.85002503, -365.210411435, 254.155527504, -115.726531658, -41.8006255191, 9.04006975489, -206.118113551, -124.143950967, -238.474410537, 24.360082631, 476.153811772, 56.8873999697, 17.8595625943, -419.549028017
-147.478743108, 135.09263611; 333.538914557, 9.09413466752, 40.4373475144, 309.052773398, -32.6435034688, 173.388656331, 68.3149675392, 61.3960264036, 155.900370123, -158.192348557, 67.9087076573, 62.4908095204, -156.967744438, 164.679816377, 261.240062731, -7.14623240252, -118.909730992, 180.828933543, -120.565246667, 64.3484271676
-180.814428403, 85.4759760468; 311.354904142, 32.9907210518, 165.056385407, 310.841642951, 40.2244483518, 172.268726527, 48.9723689434, 94.8674102566, 168.651591736, -164.777200949, 65.5128797547, 18.4004294851, -184.413662415, 114.158694333, 261.680511799, 60.6346879358, -107.995568727, 97.496546649, -138.226067929, 67.7652085915
